Country,Year,Sex,Age,Population
Canada,1994,Female,102,11504
Canada,1994,Female,103,11504
Canada,1994,Female,104,11504
Canada,1994,Female,105,11504
Canada,1994,Female,106,11504
Canada,1994,Female,107,11504
Canada,1994,Female,108,11504
Canada,1994,Female,109,11504
Canada,1994,Female,110,11504
Canada,1994,Female,111,11504
Canada,1994,Female,112,11504
Canada,1994,Female,113,11504
Canada,1994,Female,114,11504
Canada,1994,Female,115,11504
Canada,1994,Female,116,11504
Canada,1994,Female,117,11504
Canada,1994,Female,118,11504
Canada,1994,Female,119,11504
Canada,1994,Female,120,11504
Canada,1994,Female,121,11504
Canada,1994,Female,122,11504
Canada,1993,Male,0,202661
Canada,1993,Male,1,202661
Canada,1993,Male,2,202661
Canada,1993,Male,3,202661
Canada,1993,Male,4,202661
Canada,1993,Female,0,193119
Canada,1993,Female,1,193119
Canada,1993,Female,2,193119
Canada,1993,Female,3,193119
Canada,1993,Female,4,193119
Canada,1993,Male,5,202391
Canada,1993,Male,6,202391
Canada,1993,Male,7,202391
Canada,1993,Male,8,202391
Canada,1993,Male,9,202391
Canada,1993,Female,5,192529
Canada,1993,Female,6,192529
Canada,1993,Female,7,192529
Canada,1993,Female,8,192529
Canada,1993,Female,9,192529
Canada,1993,Male,10,200886
Canada,1993,Male,11,200886
Canada,1993,Male,12,200886
Canada,1993,Male,13,200886
Canada,1993,Male,14,200886
Canada,1993,Female,10,190331
Canada,1993,Female,11,190331
Canada,1993,Female,12,190331
Canada,1993,Female,13,190331
Canada,1993,Female,14,190331
Canada,1993,Male,15,199456
Canada,1993,Male,16,199456
Canada,1993,Male,17,199456
Canada,1993,Male,18,199456
Canada,1993,Male,19,199456
Canada,1993,Female,15,189564
Canada,1993,Female,16,189564
Canada,1993,Female,17,189564
Canada,1993,Female,18,189564
Canada,1993,Female,19,189564
Canada,1993,Male,20,206141
Canada,1993,Male,21,206141
Canada,1993,Male,22,206141
Canada,1993,Male,23,206141
Canada,1993,Male,24,206141
Canada,1993,Female,20,199133
Canada,1993,Female,21,199133
Canada,1993,Female,22,199133
Canada,1993,Female,23,199133
Canada,1993,Female,24,199133
Canada,1993,Male,25,237524
Canada,1993,Male,26,237524
Canada,1993,Male,27,237524
Canada,1993,Male,28,237524
Canada,1993,Male,29,237524
Canada,1993,Female,25,231929
Canada,1993,Female,26,231929
Canada,1993,Female,27,231929
Canada,1993,Female,28,231929
Canada,1993,Female,29,231929
Canada,1993,Male,30,266142
Canada,1993,Male,31,266142
Canada,1993,Male,32,266142
Canada,1993,Male,33,266142
Canada,1993,Male,34,266142
Canada,1993,Female,30,261766
Canada,1993,Female,31,261766
Canada,1993,Female,32,261766
Canada,1993,Female,33,261766
Canada,1993,Female,34,261766
Canada,1993,Male,35,246289
Canada,1993,Male,36,246289
Canada,1993,Male,37,246289
Canada,1993,Male,38,246289
Canada,1993,Male,39,246289
Canada,1993,Female,35,246411
Canada,1993,Female,36,246411
Canada,1993,Female,37,246411
Canada,1993,Female,38,246411
Canada,1993,Female,39,246411
Canada,1993,Male,40,221237
Canada,1993,Male,41,221237
Canada,1993,Male,42,221237
Canada,1993,Male,43,221237
Canada,1993,Male,44,221237
Canada,1993,Female,40,221513
Canada,1993,Female,41,221513
Canada,1993,Female,42,221513
Canada,1993,Female,43,221513
Canada,1993,Female,44,221513
Canada,1993,Male,45,189416
Canada,1993,Male,46,189416
Canada,1993,Male,47,189416
Canada,1993,Male,48,189416
Canada,1993,Male,49,189416
Canada,1993,Female,45,187349
Canada,1993,Female,46,187349
Canada,1993,Female,47,187349
Canada,1993,Female,48,187349
Canada,1993,Female,49,187349
Canada,1993,Male,50,144936
Canada,1993,Male,51,144936
Canada,1993,Male,52,144936
Canada,1993,Male,53,144936
Canada,1993,Male,54,144936
Canada,1993,Female,50,144740
Canada,1993,Female,51,144740
Canada,1993,Female,52,144740
Canada,1993,Female,53,144740
Canada,1993,Female,54,144740
Canada,1993,Male,55,125161
Canada,1993,Male,56,125161
Canada,1993,Male,57,125161
Canada,1993,Male,58,125161
Canada,1993,Male,59,125161
Canada,1993,Female,55,126243
Canada,1993,Female,56,126243
Canada,1993,Female,57,126243
Canada,1993,Female,58,126243
Canada,1993,Female,59,126243
Canada,1993,Male,60,117027
Canada,1993,Male,61,117027
Canada,1993,Male,62,117027
Canada,1993,Male,63,117027
Canada,1993,Male,64,117027
Canada,1993,Female,60,122228
Canada,1993,Female,61,122228
Canada,1993,Female,62,122228
Canada,1993,Female,63,122228
Canada,1993,Female,64,122228
Canada,1993,Male,65,102256
Canada,1993,Male,66,102256
Canada,1993,Male,67,102256
Canada,1993,Male,68,102256
Canada,1993,Male,69,102256
Canada,1993,Female,65,117660
Canada,1993,Female,66,117660
Canada,1993,Female,67,117660
Canada,1993,Female,68,117660
Canada,1993,Female,69,117660
Canada,1993,Male,75,51493
Canada,1993,Male,76,51493
Canada,1993,Male,77,51493
Canada,1993,Male,78,51493
Canada,1993,Male,79,51493
Canada,1993,Female,75,74372
Canada,1993,Female,76,74372
Canada,1993,Female,77,74372
Canada,1993,Female,78,74372
Canada,1993,Female,79,74372
Canada,1993,Male,80,5823
Canada,1993,Male,81,5823
Canada,1993,Male,82,5823
Canada,1993,Male,83,5823
Canada,1993,Male,84,5823
Canada,1993,Male,85,5823
Canada,1993,Male,86,5823
Canada,1993,Male,87,5823
Canada,1993,Male,88,5823
Canada,1993,Male,89,5823
Canada,1993,Male,90,5823
Canada,1993,Male,91,5823
Canada,1993,Male,92,5823
Canada,1993,Male,93,5823
Canada,1993,Male,94,5823
Canada,1993,Male,95,5823
Canada,1993,Male,96,5823
Canada,1993,Male,97,5823
Canada,1993,Male,98,5823
Canada,1993,Male,99,5823
Canada,1993,Male,100,5823
Canada,1993,Male,101,5823
Canada,1993,Male,102,5823
Canada,1993,Male,103,5823
Canada,1993,Male,104,5823
Canada,1993,Male,105,5823
Canada,1993,Male,106,5823
Canada,1993,Male,107,5823
Canada,1993,Male,108,5823
Canada,1993,Male,109,5823
Canada,1993,Male,110,5823
Canada,1993,Male,111,5823
Canada,1993,Male,112,5823
Canada,1993,Male,113,5823
Canada,1993,Male,114,5823
Canada,1993,Male,115,5823
Canada,1993,Male,116,5823
Canada,1993,Male,117,5823
Canada,1993,Male,118,5823
Canada,1993,Male,119,5823
Canada,1993,Male,120,5823
Canada,1993,Male,121,5823
Canada,1993,Male,122,5823
Canada,1993,Female,80,11105
Canada,1993,Female,81,11105
Canada,1993,Female,82,11105
Canada,1993,Female,83,11105
Canada,1993,Female,84,11105
Canada,1993,Female,85,11105
Canada,1993,Female,86,11105
Canada,1993,Female,87,11105
Canada,1993,Female,88,11105
Canada,1993,Female,89,11105
Canada,1993,Female,90,11105
Canada,1993,Female,91,11105
Canada,1993,Female,92,11105
Canada,1993,Female,93,11105
Canada,1993,Female,94,11105
Canada,1993,Female,95,11105
Canada,1993,Female,96,11105
Canada,1993,Female,97,11105
Canada,1993,Female,98,11105
Canada,1993,Female,99,11105
Canada,1993,Female,100,11105
Canada,1993,Female,101,11105
Canada,1993,Female,102,11105
Canada,1993,Female,103,11105
Canada,1993,Female,104,11105
Canada,1993,Female,105,11105
Canada,1993,Female,106,11105
Canada,1993,Female,107,11105
Canada,1993,Female,108,11105
Canada,1993,Female,109,11105
Canada,1993,Female,110,11105
Canada,1993,Female,111,11105
Canada,1993,Female,112,11105
Canada,1993,Female,113,11105
Canada,1993,Female,114,11105
Canada,1993,Female,115,11105
Canada,1993,Female,116,11105
Canada,1993,Female,117,11105
Canada,1993,Female,118,11105
Canada,1993,Female,119,11105
Canada,1993,Female,120,11105
Canada,1993,Female,121,11105
Canada,1993,Female,122,11105
Canada,1992,Male,0,200443
Canada,1992,Male,1,200443
Canada,1992,Male,2,200443
Canada,1992,Male,3,200443
Canada,1992,Male,4,200443
Canada,1992,Female,0,191194
Canada,1992,Female,1,191194
Canada,1992,Female,2,191194
Canada,1992,Female,3,191194
Canada,1992,Female,4,191194
Canada,1992,Male,5,201432
Canada,1992,Male,6,201432
Canada,1992,Male,7,201432
Canada,1992,Male,8,201432
Canada,1992,Male,9,201432
Canada,1992,Female,5,191396
Canada,1992,Female,6,191396
Canada,1992,Female,7,191396
Canada,1992,Female,8,191396
Canada,1992,Female,9,191396
Canada,1992,Male,10,198349
Canada,1992,Male,11,198349
Canada,1992,Male,12,198349
Canada,1992,Male,13,198349
Canada,1992,Male,14,198349
Canada,1992,Female,10,187956
Canada,1992,Female,11,187956
Canada,1992,Female,12,187956
Canada,1992,Female,13,187956
Canada,1992,Female,14,187956
Canada,1992,Male,15,198542
Canada,1992,Male,16,198542
Canada,1992,Male,17,198542
Canada,1992,Male,18,198542
Canada,1992,Male,19,198542
Canada,1992,Female,15,188790
Canada,1992,Female,16,188790
Canada,1992,Female,17,188790
Canada,1992,Female,18,188790
Canada,1992,Female,19,188790
Canada,1992,Male,20,208153
Canada,1992,Male,21,208153
Canada,1992,Male,22,208153
Canada,1992,Male,23,208153
Canada,1992,Male,24,208153
Canada,1992,Female,20,201024
Canada,1992,Female,21,201024
Canada,1992,Female,22,201024
Canada,1992,Female,23,201024
Canada,1992,Female,24,201024
Canada,1992,Male,25,247321
Canada,1992,Male,26,247321
Canada,1992,Male,27,247321
Canada,1992,Male,28,247321
Canada,1992,Male,29,247321
Canada,1992,Female,25,241104
Canada,1992,Female,26,241104
Canada,1992,Female,27,241104
Canada,1992,Female,28,241104
Canada,1992,Female,29,241104
Canada,1992,Male,30,263531
Canada,1992,Male,31,263531
Canada,1992,Male,32,263531
Canada,1992,Male,33,263531
Canada,1992,Male,34,263531
Canada,1992,Female,30,259682
Canada,1992,Female,31,259682
Canada,1992,Female,32,259682
Canada,1992,Female,33,259682
Canada,1992,Female,34,259682
Canada,1992,Male,35,240118
Canada,1992,Male,36,240118
Canada,1992,Male,37,240118
Canada,1992,Male,38,240118
Canada,1992,Male,39,240118
Canada,1992,Female,35,240641
Canada,1992,Female,36,240641
Canada,1992,Female,37,240641
Canada,1992,Female,38,240641
Canada,1992,Female,39,240641
Canada,1992,Male,40,217949
Canada,1992,Male,41,217949
Canada,1992,Male,42,217949
Canada,1992,Male,43,217949
Canada,1992,Male,44,217949
Canada,1992,Female,40,216824
Canada,1992,Female,41,216824
Canada,1992,Female,42,216824
Canada,1992,Female,43,216824
Canada,1992,Female,44,216824
Canada,1992,Male,45,179658
Canada,1992,Male,46,179658
Canada,1992,Male,47,179658
Canada,1992,Male,48,179658
Canada,1992,Male,49,179658
Canada,1992,Female,45,177303
Canada,1992,Female,46,177303
Canada,1992,Female,47,177303
Canada,1992,Female,48,177303
Canada,1992,Female,49,177303
Canada,1992,Male,50,139743
Canada,1992,Male,51,139743
Canada,1992,Male,52,139743
Canada,1992,Male,53,139743
Canada,1992,Male,54,139743
Canada,1992,Female,50,139107
Canada,1992,Female,51,139107
Canada,1992,Female,52,139107
Canada,1992,Female,53,139107
Canada,1992,Female,54,139107
Canada,1992,Male,55,124670
Canada,1992,Male,56,124670
Canada,1992,Male,57,124670
Canada,1992,Male,58,124670
Canada,1992,Male,59,124670
Canada,1992,Female,55,125301
Canada,1992,Female,56,125301
Canada,1992,Female,57,125301
Canada,1992,Female,58,125301
Canada,1992,Female,59,125301
Canada,1992,Male,60,115984
Canada,1992,Male,61,115984
Canada,1992,Male,62,115984
Canada,1992,Male,63,115984
Canada,1992,Male,64,115984
Canada,1992,Female,60,122030
Canada,1992,Female,61,122030
Canada,1992,Female,62,122030
Canada,1992,Female,63,122030
Canada,1992,Female,64,122030
Canada,1992,Male,65,101191
Canada,1992,Male,66,101191
Canada,1992,Male,67,101191
Canada,1992,Male,68,101191
Canada,1992,Male,69,101191
Canada,1992,Female,65,117916
Canada,1992,Female,66,117916
Canada,1992,Female,67,117916
Canada,1992,Female,68,117916
Canada,1992,Female,69,117916
Canada,1992,Male,75,51102
Canada,1992,Male,76,51102
Canada,1992,Male,77,51102
Canada,1992,Male,78,51102
Canada,1992,Male,79,51102
Canada,1992,Female,75,73617
Canada,1992,Female,76,73617
Canada,1992,Female,77,73617
Canada,1992,Female,78,73617
Canada,1992,Female,79,73617
Canada,1992,Male,80,5595
Canada,1992,Male,81,5595
Canada,1992,Male,82,5595
Canada,1992,Male,83,5595
Canada,1992,Male,84,5595
Canada,1992,Male,85,5595
Canada,1992,Male,86,5595
Canada,1992,Male,87,5595
Canada,1992,Male,88,5595
Canada,1992,Male,89,5595
Canada,1992,Male,90,5595
Canada,1992,Male,91,5595
Canada,1992,Male,92,5595
Canada,1992,Male,93,5595
Canada,1992,Male,94,5595
Canada,1992,Male,95,5595
Canada,1992,Male,96,5595
Canada,1992,Male,97,5595
Canada,1992,Male,98,5595
Canada,1992,Male,99,5595
Canada,1992,Male,100,5595
Canada,1992,Male,101,5595
Canada,1992,Male,102,5595
Canada,1992,Male,103,5595
Canada,1992,Male,104,5595
Canada,1992,Male,105,5595
Canada,1992,Male,106,5595
Canada,1992,Male,107,5595
Canada,1992,Male,108,5595
Canada,1992,Male,109,5595
Canada,1992,Male,110,5595
Canada,1992,Male,111,5595
Canada,1992,Male,112,5595
Canada,1992,Male,113,5595
Canada,1992,Male,114,5595
Canada,1992,Male,115,5595
Canada,1992,Male,116,5595
Canada,1992,Male,117,5595
Canada,1992,Male,118,5595
Canada,1992,Male,119,5595
Canada,1992,Male,120,5595
Canada,1992,Male,121,5595
Canada,1992,Male,122,5595
Canada,1992,Female,80,10668
Canada,1992,Female,81,10668
Canada,1992,Female,82,10668
Canada,1992,Female,83,10668
Canada,1992,Female,84,10668
Canada,1992,Female,85,10668
Canada,1992,Female,86,10668
Canada,1992,Female,87,10668
Canada,1992,Female,88,10668
Canada,1992,Female,89,10668
Canada,1992,Female,90,10668
Canada,1992,Female,91,10668
Canada,1992,Female,92,10668
Canada,1992,Female,93,10668
Canada,1992,Female,94,10668
Canada,1992,Female,95,10668
Canada,1992,Female,96,10668
Canada,1992,Female,97,10668
Canada,1992,Female,98,10668
Canada,1992,Female,99,10668
Canada,1992,Female,100,10668
Canada,1992,Female,101,10668
Canada,1992,Female,102,10668
Canada,1992,Female,103,10668
Canada,1992,Female,104,10668
Canada,1992,Female,105,10668
Canada,1992,Female,106,10668
Canada,1992,Female,107,10668
Canada,1992,Female,108,10668
Canada,1992,Female,109,10668
Canada,1992,Female,110,10668
Canada,1992,Female,111,10668
Canada,1992,Female,112,10668
Canada,1992,Female,113,10668
Canada,1992,Female,114,10668
Canada,1992,Female,115,10668
Canada,1992,Female,116,10668
Canada,1992,Female,117,10668
Canada,1992,Female,118,10668
Canada,1992,Female,119,10668
Canada,1992,Female,120,10668
Canada,1992,Female,121,10668
Canada,1992,Female,122,10668
Canada,1991,Male,0,198474
Canada,1991,Male,1,198474
Canada,1991,Male,2,198474
Canada,1991,Male,3,198474
Canada,1991,Male,4,198474
Canada,1991,Female,0,189349
Canada,1991,Female,1,189349
Canada,1991,Female,2,189349
Canada,1991,Female,3,189349
Canada,1991,Female,4,189349
Canada,1991,Male,5,199755
Canada,1991,Male,6,199755
Canada,1991,Male,7,199755
Canada,1991,Male,8,199755
Canada,1991,Male,9,199755
Canada,1991,Female,5,189616
Canada,1991,Female,6,189616
Canada,1991,Female,7,189616
Canada,1991,Female,8,189616
Canada,1991,Female,9,189616
Canada,1991,Male,10,195478
Canada,1991,Male,11,195478
Canada,1991,Male,12,195478
Canada,1991,Male,13,195478
Canada,1991,Male,14,195478
Canada,1991,Female,10,185426
Canada,1991,Female,11,185426
Canada,1991,Female,12,185426
Canada,1991,Female,13,185426
Canada,1991,Female,14,185426
Canada,1991,Male,15,198392
Canada,1991,Male,16,198392
Canada,1991,Male,17,198392
Canada,1991,Male,18,198392
Canada,1991,Male,19,198392
Canada,1991,Female,15,188402
Canada,1991,Female,16,188402
Canada,1991,Female,17,188402
Canada,1991,Female,18,188402
Canada,1991,Female,19,188402
Canada,1991,Male,20,211494
Canada,1991,Male,21,211494
Canada,1991,Male,22,211494
Canada,1991,Male,23,211494
Canada,1991,Male,24,211494
Canada,1991,Female,20,204263
Canada,1991,Female,21,204263
Canada,1991,Female,22,204263
Canada,1991,Female,23,204263
Canada,1991,Female,24,204263
Canada,1991,Male,25,255329
Canada,1991,Male,26,255329
Canada,1991,Male,27,255329
Canada,1991,Male,28,255329
Canada,1991,Male,29,255329
Canada,1991,Female,25,248745
Canada,1991,Female,26,248745
Canada,1991,Female,27,248745
Canada,1991,Female,28,248745
Canada,1991,Female,29,248745
Canada,1991,Male,30,259512
Canada,1991,Male,31,259512
Canada,1991,Male,32,259512
Canada,1991,Male,33,259512
Canada,1991,Male,34,259512
Canada,1991,Female,30,256204
Canada,1991,Female,31,256204
Canada,1991,Female,32,256204
Canada,1991,Female,33,256204
Canada,1991,Female,34,256204
Canada,1991,Male,35,234037
Canada,1991,Male,36,234037
Canada,1991,Male,37,234037
Canada,1991,Male,38,234037
Canada,1991,Male,39,234037
Canada,1991,Female,35,234705
Canada,1991,Female,36,234705
Canada,1991,Female,37,234705
Canada,1991,Female,38,234705
Canada,1991,Female,39,234705
Canada,1991,Male,40,213557
Canada,1991,Male,41,213557
Canada,1991,Male,42,213557
Canada,1991,Male,43,213557
Canada,1991,Male,44,213557
Canada,1991,Female,40,211064
Canada,1991,Female,41,211064
Canada,1991,Female,42,211064
Canada,1991,Female,43,211064
Canada,1991,Female,44,211064
Canada,1991,Male,45,170221
Canada,1991,Male,46,170221
Canada,1991,Male,47,170221
Canada,1991,Male,48,170221
Canada,1991,Male,49,170221
Canada,1991,Female,45,167562
Canada,1991,Female,46,167562
Canada,1991,Female,47,167562
Canada,1991,Female,48,167562
Canada,1991,Female,49,167562
Canada,1991,Male,50,135324
Canada,1991,Male,51,135324
Canada,1991,Male,52,135324
Canada,1991,Male,53,135324
Canada,1991,Male,54,135324
Canada,1991,Female,50,134236
Canada,1991,Female,51,134236
Canada,1991,Female,52,134236
Canada,1991,Female,53,134236
Canada,1991,Female,54,134236
Canada,1991,Male,55,124348
Canada,1991,Male,56,124348
Canada,1991,Male,57,124348
Canada,1991,Male,58,124348
Canada,1991,Male,59,124348
Canada,1991,Female,55,124777
Canada,1991,Female,56,124777
Canada,1991,Female,57,124777
Canada,1991,Female,58,124777
Canada,1991,Female,59,124777
Canada,1991,Male,60,115024
Canada,1991,Male,61,115024
Canada,1991,Male,62,115024
Canada,1991,Male,63,115024
Canada,1991,Male,64,115024
Canada,1991,Female,60,122000
Canada,1991,Female,61,122000
Canada,1991,Female,62,122000
Canada,1991,Female,63,122000
Canada,1991,Female,64,122000
Canada,1991,Male,65,99845
Canada,1991,Male,66,99845
Canada,1991,Male,67,99845
Canada,1991,Male,68,99845
Canada,1991,Male,69,99845
Canada,1991,Female,65,117579
Canada,1991,Female,66,117579
Canada,1991,Female,67,117579
Canada,1991,Female,68,117579
Canada,1991,Female,69,117579
Canada,1991,Male,75,50760
Canada,1991,Male,76,50760
Canada,1991,Male,77,50760
Canada,1991,Male,78,50760
Canada,1991,Male,79,50760
Canada,1991,Female,75,72911
Canada,1991,Female,76,72911
Canada,1991,Female,77,72911
Canada,1991,Female,78,72911
Canada,1991,Female,79,72911
Canada,1991,Male,80,5310
Canada,1991,Male,81,5310
Canada,1991,Male,82,5310
Canada,1991,Male,83,5310
Canada,1991,Male,84,5310
Canada,1991,Male,85,5310
Canada,1991,Male,86,5310
Canada,1991,Male,87,5310
Canada,1991,Male,88,5310
Canada,1991,Male,89,5310
Canada,1991,Male,90,5310
Canada,1991,Male,91,5310
Canada,1991,Male,92,5310
Canada,1991,Male,93,5310
Canada,1991,Male,94,5310
Canada,1991,Male,95,5310
Canada,1991,Male,96,5310
Canada,1991,Male,97,5310
Canada,1991,Male,98,5310
Canada,1991,Male,99,5310
Canada,1991,Male,100,5310
Canada,1991,Male,101,5310
Canada,1991,Male,102,5310
Canada,1991,Male,103,5310
Canada,1991,Male,104,5310
Canada,1991,Male,105,5310
Canada,1991,Male,106,5310
Canada,1991,Male,107,5310
Canada,1991,Male,108,5310
Canada,1991,Male,109,5310
Canada,1991,Male,110,5310
Canada,1991,Male,111,5310
Canada,1991,Male,112,5310
Canada,1991,Male,113,5310
Canada,1991,Male,114,5310
Canada,1991,Male,115,5310
Canada,1991,Male,116,5310
Canada,1991,Male,117,5310
Canada,1991,Male,118,5310
Canada,1991,Male,119,5310
Canada,1991,Male,120,5310
Canada,1991,Male,121,5310
Canada,1991,Male,122,5310
Canada,1991,Female,80,10197
Canada,1991,Female,81,10197
Canada,1991,Female,82,10197
Canada,1991,Female,83,10197
Canada,1991,Female,84,10197
Canada,1991,Female,85,10197
Canada,1991,Female,86,10197
Canada,1991,Female,87,10197
Canada,1991,Female,88,10197
Canada,1991,Female,89,10197
Canada,1991,Female,90,10197
Canada,1991,Female,91,10197
Canada,1991,Female,92,10197
Canada,1991,Female,93,10197
Canada,1991,Female,94,10197
Canada,1991,Female,95,10197
Canada,1991,Female,96,10197
Canada,1991,Female,97,10197
Canada,1991,Female,98,10197
Canada,1991,Female,99,10197
Canada,1991,Female,100,10197
Canada,1991,Female,101,10197
Canada,1991,Female,102,10197
Canada,1991,Female,103,10197
Canada,1991,Female,104,10197
Canada,1991,Female,105,10197
Canada,1991,Female,106,10197
Canada,1991,Female,107,10197
Canada,1991,Female,108,10197
Canada,1991,Female,109,10197
Canada,1991,Female,110,10197
Canada,1991,Female,111,10197
Canada,1991,Female,112,10197
Canada,1991,Female,113,10197
Canada,1991,Female,114,10197
Canada,1991,Female,115,10197
Canada,1991,Female,116,10197
Canada,1991,Female,117,10197
Canada,1991,Female,118,10197
Canada,1991,Female,119,10197
Canada,1991,Female,120,10197
Canada,1991,Female,121,10197
Canada,1991,Female,122,10197
Canada,1990,Male,0,197612
Canada,1990,Male,1,197612
Canada,1990,Male,2,197612
Canada,1990,Male,3,197612
Canada,1990,Male,4,197612
Canada,1990,Female,0,188337
Canada,1990,Female,1,188337
Canada,1990,Female,2,188337
Canada,1990,Female,3,188337
Canada,1990,Female,4,188337
Canada,1990,Male,5,197266
Canada,1990,Male,6,197266
Canada,1990,Male,7,197266
Canada,1990,Male,8,197266
Canada,1990,Male,9,197266
Canada,1990,Female,5,187187
Canada,1990,Female,6,187187
Canada,1990,Female,7,187187
Canada,1990,Female,8,187187
Canada,1990,Female,9,187187
Canada,1990,Male,10,192647
Canada,1990,Male,11,192647
Canada,1990,Male,12,192647
Canada,1990,Male,13,192647
Canada,1990,Male,14,192647
Canada,1990,Female,10,182942
Canada,1990,Female,11,182942
Canada,1990,Female,12,182942
Canada,1990,Female,13,182942
Canada,1990,Female,14,182942
Canada,1990,Male,15,198805
Canada,1990,Male,16,198805
Canada,1990,Male,17,198805
Canada,1990,Male,18,198805
Canada,1990,Male,19,198805
Canada,1990,Female,15,188437
Canada,1990,Female,16,188437
Canada,1990,Female,17,188437
Canada,1990,Female,18,188437
Canada,1990,Female,19,188437
Canada,1990,Male,20,216553
Canada,1990,Male,21,216553
Canada,1990,Male,22,216553
Canada,1990,Male,23,216553
Canada,1990,Male,24,216553
Canada,1990,Female,20,209194
Canada,1990,Female,21,209194
Canada,1990,Female,22,209194
Canada,1990,Female,23,209194
Canada,1990,Female,24,209194
Canada,1990,Male,25,260154
Canada,1990,Male,26,260154
Canada,1990,Male,27,260154
Canada,1990,Male,28,260154
Canada,1990,Male,29,260154
Canada,1990,Female,25,253589
Canada,1990,Female,26,253589
Canada,1990,Female,27,253589
Canada,1990,Female,28,253589
Canada,1990,Female,29,253589
Canada,1990,Male,30,254784
Canada,1990,Male,31,254784
Canada,1990,Male,32,254784
Canada,1990,Male,33,254784
Canada,1990,Male,34,254784
Canada,1990,Female,30,252025
Canada,1990,Female,31,252025
Canada,1990,Female,32,252025
Canada,1990,Female,33,252025
Canada,1990,Female,34,252025
Canada,1990,Male,35,228430
Canada,1990,Male,36,228430
Canada,1990,Male,37,228430
Canada,1990,Male,38,228430
Canada,1990,Male,39,228430
Canada,1990,Female,35,228869
Canada,1990,Female,36,228869
Canada,1990,Female,37,228869
Canada,1990,Female,38,228869
Canada,1990,Female,39,228869
Canada,1990,Male,40,207338
Canada,1990,Male,41,207338
Canada,1990,Male,42,207338
Canada,1990,Male,43,207338
Canada,1990,Male,44,207338
Canada,1990,Female,40,203767
Canada,1990,Female,41,203767
Canada,1990,Female,42,203767
Canada,1990,Female,43,203767
Canada,1990,Female,44,203767
Canada,1990,Male,45,161787
Canada,1990,Male,46,161787
Canada,1990,Male,47,161787
Canada,1990,Male,48,161787
Canada,1990,Male,49,161787
Canada,1990,Female,45,158744
Canada,1990,Female,46,158744
Canada,1990,Female,47,158744
Canada,1990,Female,48,158744
Canada,1990,Female,49,158744
Canada,1990,Male,50,131701
Canada,1990,Male,51,131701
Canada,1990,Male,52,131701
Canada,1990,Male,53,131701
Canada,1990,Male,54,131701
Canada,1990,Female,50,130183
Canada,1990,Female,51,130183
Canada,1990,Female,52,130183
Canada,1990,Female,53,130183
Canada,1990,Female,54,130183
Canada,1990,Male,55,123855
Canada,1990,Male,56,123855
Canada,1990,Male,57,123855
Canada,1990,Male,58,123855
Canada,1990,Male,59,123855
Canada,1990,Female,55,124398
Canada,1990,Female,56,124398
Canada,1990,Female,57,124398
Canada,1990,Female,58,124398
Canada,1990,Female,59,124398
Canada,1990,Male,60,114216
Canada,1990,Male,61,114216
Canada,1990,Male,62,114216
Canada,1990,Male,63,114216
Canada,1990,Male,64,114216
Canada,1990,Female,60,122208
Canada,1990,Female,61,122208
Canada,1990,Female,62,122208
Canada,1990,Female,63,122208
Canada,1990,Female,64,122208
Canada,1990,Male,65,98023
Canada,1990,Male,66,98023
Canada,1990,Male,67,98023
Canada,1990,Male,68,98023
Canada,1990,Male,69,98023
Canada,1990,Female,65,116312
Canada,1990,Female,66,116312
Canada,1990,Female,67,116312
Canada,1990,Female,68,116312
Canada,1990,Female,69,116312
Canada,1990,Male,75,50010
Canada,1990,Male,76,50010
Canada,1990,Male,77,50010
Canada,1990,Male,78,50010
Canada,1990,Male,79,50010
Canada,1990,Female,75,71773
Canada,1990,Female,76,71773
Canada,1990,Female,77,71773
Canada,1990,Female,78,71773
Canada,1990,Female,79,71773
Canada,1990,Male,80,4991
Canada,1990,Male,81,4991
Canada,1990,Male,82,4991
Canada,1990,Male,83,4991
Canada,1990,Male,84,4991
Canada,1990,Male,85,4991
Canada,1990,Male,86,4991
Canada,1990,Male,87,4991
Canada,1990,Male,88,4991
Canada,1990,Male,89,4991
Canada,1990,Male,90,4991
Canada,1990,Male,91,4991
Canada,1990,Male,92,4991
Canada,1990,Male,93,4991
Canada,1990,Male,94,4991
Canada,1990,Male,95,4991
Canada,1990,Male,96,4991
Canada,1990,Male,97,4991
Canada,1990,Male,98,4991
Canada,1990,Male,99,4991
Canada,1990,Male,100,4991
Canada,1990,Male,101,4991
Canada,1990,Male,102,4991
Canada,1990,Male,103,4991
Canada,1990,Male,104,4991
Canada,1990,Male,105,4991
Canada,1990,Male,106,4991
Canada,1990,Male,107,4991
Canada,1990,Male,108,4991
Canada,1990,Male,109,4991
Canada,1990,Male,110,4991
Canada,1990,Male,111,4991
Canada,1990,Male,112,4991
Canada,1990,Male,113,4991
Canada,1990,Male,114,4991
Canada,1990,Male,115,4991
Canada,1990,Male,116,4991
Canada,1990,Male,117,4991
Canada,1990,Male,118,4991
Canada,1990,Male,119,4991
Canada,1990,Male,120,4991
Canada,1990,Male,121,4991
Canada,1990,Male,122,4991
Canada,1990,Female,80,9707
Canada,1990,Female,81,9707
Canada,1990,Female,82,9707
Canada,1990,Female,83,9707
Canada,1990,Female,84,9707
Canada,1990,Female,85,9707
Canada,1990,Female,86,9707
Canada,1990,Female,87,9707
Canada,1990,Female,88,9707
Canada,1990,Female,89,9707
